family_sku,sku,karat,metal,width_mm,ring_size_us,weight_grams,price_preview_cents_active_basis,quantity
RSG-R-1009,RSG-R-1009-7MM-8,10K,Rose Gold,7,8,5.72,122000,20
RSG-R-1009,RSG-R-1009-7MM-8.5,10K,Rose Gold,7,8.5,5.835,124000,20
RSG-R-1009,RSG-R-1009-7MM-9,10K,Rose Gold,7,9,5.95,126000,20
RSG-R-1009,RSG-R-1009-7MM-9.5,10K,Rose Gold,7,9.5,6.065,128000,20
RSG-R-1009,RSG-R-1009-7MM-10,10K,Rose Gold,7,10,6.18,130000,20
RSG-R-1009,RSG-R-1009-7MM-10.5,10K,Rose Gold,7,10.5,6.3,132000,20
RSG-R-1009,RSG-R-1009-7MM-11,10K,Rose Gold,7,11,6.42,134000,20
RSG-R-1009,RSG-R-1009-7MM-11.5,10K,Rose Gold,7,11.5,6.535,136000,20
RSG-R-1009,RSG-R-1009-7MM-12,10K,Rose Gold,7,12,6.65,138000,20
RSG-R-1009,RSG-R-1009-7MM-12.5,10K,Rose Gold,7,12.5,6.765,140000,20
RSG-R-1009,RSG-R-1009-7MM-13,10K,Rose Gold,7,13,6.88,142000,20
RSG-R-1009,RSG-R-1009-7MM-13.5,10K,Rose Gold,7,13.5,6.995,144000,20
RSG-R-1009,RSG-R-1009-7MM-14,10K,Rose Gold,7,14,7.11,146000,20
RSG-R-1009,RSG-R-1009-7MM-14.5,10K,Rose Gold,7,14.5,7.225,148000,20
RSG-R-1009,RSG-R-1009-7MM-15,10K,Rose Gold,7,15,7.34,150000,20
RSG-R-1009,RSG-R-1009-7MM-15.5,10K,Rose Gold,7,15.5,7.46,152000,20
RSG-R-1009,RSG-R-1009-7MM-16,10K,Rose Gold,7,16,7.58,154000,20
RSG-R-1009,RSG-R-1009-8MM-4,10K,Rose Gold,8,4,5.47,126500,20
RSG-R-1009,RSG-R-1009-8MM-4.5,10K,Rose Gold,8,4.5,5.605,129000,20
RSG-R-1009,RSG-R-1009-8MM-5,10K,Rose Gold,8,5,5.74,131500,20
RSG-R-1009,RSG-R-1009-8MM-5.5,10K,Rose Gold,8,5.5,5.87,134000,20
RSG-R-1009,RSG-R-1009-8MM-6,10K,Rose Gold,8,6,6.0,136000,20
RSG-R-1009,RSG-R-1009-8MM-6.5,10K,Rose Gold,8,6.5,6.135,139000,20
RSG-R-1009,RSG-R-1009-8MM-7,10K,Rose Gold,8,7,6.27,141500,20
RSG-R-1009,RSG-R-1009-8MM-7.5,10K,Rose Gold,8,7.5,6.405,143500,20
RSG-R-1009,RSG-R-1009-8MM-8,10K,Rose Gold,8,8,6.54,146000,20
RSG-R-1009,RSG-R-1009-8MM-8.5,10K,Rose Gold,8,8.5,6.67,148500,20
RSG-R-1009,RSG-R-1009-8MM-9,10K,Rose Gold,8,9,6.8,151000,20
RSG-R-1009,RSG-R-1009-8MM-9.5,10K,Rose Gold,8,9.5,6.935,153500,20
RSG-R-1009,RSG-R-1009-8MM-10,10K,Rose Gold,8,10,7.07,156000,20
RSG-R-1009,RSG-R-1009-8MM-10.5,10K,Rose Gold,8,10.5,7.2,158500,20
RSG-R-1009,RSG-R-1009-8MM-11,10K,Rose Gold,8,11,7.33,161000,20
RSG-R-1009,RSG-R-1009-8MM-11.5,10K,Rose Gold,8,11.5,7.465,163500,20
RSG-R-1009,RSG-R-1009-8MM-12,10K,Rose Gold,8,12,7.6,166000,20
RSG-R-1009,RSG-R-1009-8MM-12.5,10K,Rose Gold,8,12.5,7.73,168000,20
RSG-R-1009,RSG-R-1009-8MM-13,10K,Rose Gold,8,13,7.86,170500,20
RSG-R-1009,RSG-R-1009-8MM-13.5,10K,Rose Gold,8,13.5,7.995,173000,20
RSG-R-1009,RSG-R-1009-8MM-14,10K,Rose Gold,8,14,8.13,175500,20
RSG-R-1009,RSG-R-1009-8MM-14.5,10K,Rose Gold,8,14.5,8.26,178000,20
RSG-R-1009,RSG-R-1009-8MM-15,10K,Rose Gold,8,15,8.39,180500,20
RSG-R-1009,RSG-R-1009-8MM-15.5,10K,Rose Gold,8,15.5,8.525,183000,20
RSG-R-1009,RSG-R-1009-8MM-16,10K,Rose Gold,8,16,8.66,185500,20
RSG-R-1009,RSG-R-1009-9MM-4,10K,Rose Gold,9,4,6.16,139000,20
RSG-R-1009,RSG-R-1009-9MM-4.5,10K,Rose Gold,9,4.5,6.31,142000,20
RSG-R-1009,RSG-R-1009-9MM-5,10K,Rose Gold,9,5,6.46,145000,20
RSG-R-1009,RSG-R-1009-9MM-5.5,10K,Rose Gold,9,5.5,6.61,147500,20
RSG-R-1009,RSG-R-1009-9MM-6,10K,Rose Gold,9,6,6.76,150500,20
RSG-R-1009,RSG-R-1009-9MM-6.5,10K,Rose Gold,9,6.5,6.905,153000,20
RSG-R-1009,RSG-R-1009-9MM-7,10K,Rose Gold,9,7,7.05,155500,20
RSG-R-1009,RSG-R-1009-9MM-7.5,10K,Rose Gold,9,7.5,7.2,158500,20
RSG-R-1009,RSG-R-1009-9MM-8,10K,Rose Gold,9,8,7.35,161500,20
RSG-R-1009,RSG-R-1009-9MM-8.5,10K,Rose Gold,9,8.5,7.5,164000,20
RSG-R-1009,RSG-R-1009-9MM-9,10K,Rose Gold,9,9,7.65,167000,20
RSG-R-1009,RSG-R-1009-9MM-9.5,10K,Rose Gold,9,9.5,7.8,169500,20
RSG-R-1009,RSG-R-1009-9MM-10,10K,Rose Gold,9,10,7.95,172500,20
RSG-R-1009,RSG-R-1009-9MM-10.5,10K,Rose Gold,9,10.5,8.1,175000,20
RSG-R-1009,RSG-R-1009-9MM-11,10K,Rose Gold,9,11,8.25,178000,20
RSG-R-1009,RSG-R-1009-9MM-11.5,10K,Rose Gold,9,11.5,8.4,180500,20
RSG-R-1009,RSG-R-1009-9MM-12,10K,Rose Gold,9,12,8.55,183500,20
RSG-R-1009,RSG-R-1009-9MM-12.5,10K,Rose Gold,9,12.5,8.7,186000,20
RSG-R-1009,RSG-R-1009-9MM-13,10K,Rose Gold,9,13,8.85,189000,20
RSG-R-1009,RSG-R-1009-9MM-13.5,10K,Rose Gold,9,13.5,8.995,191500,20
RSG-R-1009,RSG-R-1009-9MM-14,10K,Rose Gold,9,14,9.14,194500,20
RSG-R-1009,RSG-R-1009-9MM-14.5,10K,Rose Gold,9,14.5,9.29,197000,20
RSG-R-1009,RSG-R-1009-9MM-15,10K,Rose Gold,9,15,9.44,200000,20
RSG-R-1009,RSG-R-1009-9MM-15.5,10K,Rose Gold,9,15.5,9.59,203000,20
RSG-R-1009,RSG-R-1009-9MM-16,10K,Rose Gold,9,16,9.74,205500,20
RSG-R-1009,RSG-R-1009-10MM-4,10K,Rose Gold,10,4,6.84,152000,20
RSG-R-1009,RSG-R-1009-10MM-4.5,10K,Rose Gold,10,4.5,7.005,155000,20
RSG-R-1009,RSG-R-1009-10MM-5,10K,Rose Gold,10,5,7.17,158000,20
RSG-R-1009,RSG-R-1009-10MM-5.5,10K,Rose Gold,10,5.5,7.34,161000,20
RSG-R-1009,RSG-R-1009-10MM-6,10K,Rose Gold,10,6,7.51,164000,20
RSG-R-1009,RSG-R-1009-10MM-6.5,10K,Rose Gold,10,6.5,7.675,167500,20
RSG-R-1009,RSG-R-1009-10MM-7,10K,Rose Gold,10,7,7.84,170500,20
RSG-R-1009,RSG-R-1009-10MM-7.5,10K,Rose Gold,10,7.5,8.005,173500,20
RSG-R-1009,RSG-R-1009-10MM-8,10K,Rose Gold,10,8,8.17,176500,20
RSG-R-1009,RSG-R-1009-10MM-8.5,10K,Rose Gold,10,8.5,8.335,179500,20
RSG-R-1009,RSG-R-1009-10MM-9,10K,Rose Gold,10,9,8.5,182500,20
RSG-R-1009,RSG-R-1009-10MM-9.5,10K,Rose Gold,10,9.5,8.665,185500,20
RSG-R-1009,RSG-R-1009-10MM-10,10K,Rose Gold,10,10,8.83,188500,20
RSG-R-1009,RSG-R-1009-10MM-10.5,10K,Rose Gold,10,10.5,8.995,191500,20
RSG-R-1009,RSG-R-1009-10MM-11,10K,Rose Gold,10,11,9.16,195000,20
RSG-R-1009,RSG-R-1009-10MM-11.5,10K,Rose Gold,10,11.5,9.33,198000,20
RSG-R-1009,RSG-R-1009-10MM-12,10K,Rose Gold,10,12,9.5,201000,20
RSG-R-1009,RSG-R-1009-10MM-12.5,10K,Rose Gold,10,12.5,9.665,204000,20
RSG-R-1009,RSG-R-1009-10MM-13,10K,Rose Gold,10,13,9.83,207000,20
RSG-R-1009,RSG-R-1009-10MM-13.5,10K,Rose Gold,10,13.5,9.995,210000,20
RSG-R-1009,RSG-R-1009-10MM-14,10K,Rose Gold,10,14,10.16,213500,20
RSG-R-1009,RSG-R-1009-10MM-14.5,10K,Rose Gold,10,14.5,10.325,216500,20
RSG-R-1009,RSG-R-1009-10MM-15,10K,Rose Gold,10,15,10.49,219500,20
RSG-R-1009,RSG-R-1009-10MM-15.5,10K,Rose Gold,10,15.5,10.655,222500,20
RSG-R-1009,RSG-R-1009-10MM-16,10K,Rose Gold,10,16,10.82,225500,20
RSG-R-1009,RSG-R-1009-11MM-4,10K,Rose Gold,11,4,7.53,164500,20
RSG-R-1009,RSG-R-1009-11MM-4.5,10K,Rose Gold,11,4.5,7.71,168000,20
RSG-R-1009,RSG-R-1009-11MM-5,10K,Rose Gold,11,5,7.89,171500,20
RSG-R-1009,RSG-R-1009-11MM-5.5,10K,Rose Gold,11,5.5,8.075,174500,20
RSG-R-1009,RSG-R-1009-11MM-6,10K,Rose Gold,11,6,8.26,178000,20
RSG-R-1009,RSG-R-1009-11MM-6.5,10K,Rose Gold,11,6.5,8.44,181500,20
RSG-R-1009,RSG-R-1009-11MM-7,10K,Rose Gold,11,7,8.62,185000,20
RSG-R-1009,RSG-R-1009-11MM-7.5,10K,Rose Gold,11,7.5,8.805,188000,20
RSG-R-1009,RSG-R-1009-11MM-8,10K,Rose Gold,11,8,8.99,191500,20
RSG-R-1009,RSG-R-1009-11MM-8.5,10K,Rose Gold,11,8.5,9.17,195000,20
RSG-R-1009,RSG-R-1009-11MM-9,10K,Rose Gold,11,9,9.35,198000,20
RSG-R-1009,RSG-R-1009-11MM-9.5,10K,Rose Gold,11,9.5,9.535,201500,20
RSG-R-1009,RSG-R-1009-11MM-10,10K,Rose Gold,11,10,9.72,205000,20
RSG-R-1009,RSG-R-1009-11MM-10.5,10K,Rose Gold,11,10.5,9.9,208500,20
RSG-R-1009,RSG-R-1009-11MM-11,10K,Rose Gold,11,11,10.08,212000,20
RSG-R-1009,RSG-R-1009-11MM-11.5,10K,Rose Gold,11,11.5,10.265,215000,20
RSG-R-1009,RSG-R-1009-11MM-12,10K,Rose Gold,11,12,10.45,218500,20
RSG-R-1009,RSG-R-1009-11MM-12.5,10K,Rose Gold,11,12.5,10.63,222000,20
RSG-R-1009,RSG-R-1009-11MM-13,10K,Rose Gold,11,13,10.81,225500,20
RSG-R-1009,RSG-R-1009-11MM-13.5,10K,Rose Gold,11,13.5,10.995,229000,20
RSG-R-1009,RSG-R-1009-11MM-14,10K,Rose Gold,11,14,11.18,232000,20
RSG-R-1009,RSG-R-1009-11MM-14.5,10K,Rose Gold,11,14.5,11.355,235500,20
RSG-R-1009,RSG-R-1009-11MM-15,10K,Rose Gold,11,15,11.53,238500,20
RSG-R-1009,RSG-R-1009-11MM-15.5,10K,Rose Gold,11,15.5,11.72,242000,20
RSG-R-1009,RSG-R-1009-11MM-16,10K,Rose Gold,11,16,11.91,245500,20
RSG-R-1009,RSG-R-1009-12MM-4,10K,Rose Gold,12,4,8.21,177000,20
RSG-R-1009,RSG-R-1009-12MM-4.5,10K,Rose Gold,12,4.5,8.41,181000,20
RSG-R-1009,RSG-R-1009-12MM-5,10K,Rose Gold,12,5,8.61,184500,20
RSG-R-1009,RSG-R-1009-12MM-5.5,10K,Rose Gold,12,5.5,8.81,188000,20
RSG-R-1009,RSG-R-1009-12MM-6,10K,Rose Gold,12,6,9.01,192000,20
RSG-R-1009,RSG-R-1009-12MM-6.5,10K,Rose Gold,12,6.5,9.21,195500,20
RSG-R-1009,RSG-R-1009-12MM-7,10K,Rose Gold,12,7,9.41,199500,20
RSG-R-1009,RSG-R-1009-12MM-7.5,10K,Rose Gold,12,7.5,9.605,203000,20
RSG-R-1009,RSG-R-1009-12MM-8,10K,Rose Gold,12,8,9.8,206500,20
RSG-R-1009,RSG-R-1009-12MM-8.5,10K,Rose Gold,12,8.5,10.0,210500,20
RSG-R-1009,RSG-R-1009-12MM-9,10K,Rose Gold,12,9,10.2,214000,20
RSG-R-1009,RSG-R-1009-12MM-9.5,10K,Rose Gold,12,9.5,10.4,217500,20
RSG-R-1009,RSG-R-1009-12MM-10,10K,Rose Gold,12,10,10.6,221500,20
RSG-R-1009,RSG-R-1009-12MM-10.5,10K,Rose Gold,12,10.5,10.8,225000,20
RSG-R-1009,RSG-R-1009-12MM-11,10K,Rose Gold,12,11,11.0,229000,20
RSG-R-1009,RSG-R-1009-12MM-11.5,10K,Rose Gold,12,11.5,11.2,232500,20
RSG-R-1009,RSG-R-1009-12MM-12,10K,Rose Gold,12,12,11.4,236000,20
RSG-R-1009,RSG-R-1009-12MM-12.5,10K,Rose Gold,12,12.5,11.595,240000,20
RSG-R-1009,RSG-R-1009-12MM-13,10K,Rose Gold,12,13,11.79,243500,20
RSG-R-1009,RSG-R-1009-12MM-13.5,10K,Rose Gold,12,13.5,11.99,247000,20
RSG-R-1009,RSG-R-1009-12MM-14,10K,Rose Gold,12,14,12.19,251000,20
RSG-R-1009,RSG-R-1009-12MM-14.5,10K,Rose Gold,12,14.5,12.39,254500,20
RSG-R-1009,RSG-R-1009-12MM-15,10K,Rose Gold,12,15,12.59,258000,20
RSG-R-1009,RSG-R-1009-12MM-15.5,10K,Rose Gold,12,15.5,12.79,262000,20
RSG-R-1009,RSG-R-1009-12MM-16,10K,Rose Gold,12,16,12.99,265500,20
RSG-R-1409,RSG-R-1409-4MM-4,14K,Rose Gold,4,4,3.11,98500,20
RSG-R-1409,RSG-R-1409-4MM-4.5,14K,Rose Gold,4,4.5,3.185,100000,20
RSG-R-1409,RSG-R-1409-4MM-5,14K,Rose Gold,4,5,3.26,102000,20
RSG-R-1409,RSG-R-1409-4MM-5.5,14K,Rose Gold,4,5.5,3.335,104000,20
RSG-R-1409,RSG-R-1409-4MM-6,14K,Rose Gold,4,6,3.41,105500,20
RSG-R-1409,RSG-R-1409-4MM-6.5,14K,Rose Gold,4,6.5,3.485,107500,20
RSG-R-1409,RSG-R-1409-4MM-7,14K,Rose Gold,4,7,3.56,109500,20
RSG-R-1409,RSG-R-1409-4MM-7.5,14K,Rose Gold,4,7.5,3.635,111000,20
RSG-R-1409,RSG-R-1409-4MM-8,14K,Rose Gold,4,8,3.71,113000,20
RSG-R-1409,RSG-R-1409-4MM-8.5,14K,Rose Gold,4,8.5,3.785,115000,20
RSG-R-1409,RSG-R-1409-4MM-9,14K,Rose Gold,4,9,3.86,116500,20
RSG-R-1409,RSG-R-1409-4MM-9.5,14K,Rose Gold,4,9.5,3.935,118500,20
RSG-R-1409,RSG-R-1409-4MM-10,14K,Rose Gold,4,10,4.01,120000,20
RSG-R-1409,RSG-R-1409-4MM-10.5,14K,Rose Gold,4,10.5,4.09,122000,20
RSG-R-1409,RSG-R-1409-4MM-11,14K,Rose Gold,4,11,4.17,124000,20
RSG-R-1409,RSG-R-1409-4MM-11.5,14K,Rose Gold,4,11.5,4.245,126000,20
RSG-R-1409,RSG-R-1409-4MM-12,14K,Rose Gold,4,12,4.32,127500,20
RSG-R-1409,RSG-R-1409-4MM-12.5,14K,Rose Gold,4,12.5,4.395,129500,20
RSG-R-1409,RSG-R-1409-4MM-13,14K,Rose Gold,4,13,4.47,131500,20
RSG-R-1409,RSG-R-1409-4MM-13.5,14K,Rose Gold,4,13.5,4.545,133000,20
RSG-R-1409,RSG-R-1409-4MM-14,14K,Rose Gold,4,14,4.62,135000,20
RSG-R-1409,RSG-R-1409-4MM-14.5,14K,Rose Gold,4,14.5,4.695,137000,20
RSG-R-1409,RSG-R-1409-4MM-15,14K,Rose Gold,4,15,4.77,138500,20
RSG-R-1409,RSG-R-1409-4MM-15.5,14K,Rose Gold,4,15.5,4.845,140500,20
RSG-R-1409,RSG-R-1409-4MM-16,14K,Rose Gold,4,16,4.92,142000,20
RSG-R-1409,RSG-R-1409-5MM-4,14K,Rose Gold,5,4,3.89,117500,20
RSG-R-1409,RSG-R-1409-5MM-4.5,14K,Rose Gold,5,4.5,3.975,119500,20
RSG-R-1409,RSG-R-1409-5MM-5,14K,Rose Gold,5,5,4.06,121500,20
RSG-R-1409,RSG-R-1409-5MM-5.5,14K,Rose Gold,5,5.5,4.16,124000,20
RSG-R-1409,RSG-R-1409-5MM-6,14K,Rose Gold,5,6,4.26,126000,20
RSG-R-1409,RSG-R-1409-5MM-6.5,14K,Rose Gold,5,6.5,4.355,128500,20
RSG-R-1409,RSG-R-1409-5MM-7,14K,Rose Gold,5,7,4.45,131000,20
RSG-R-1409,RSG-R-1409-5MM-7.5,14K,Rose Gold,5,7.5,4.545,133000,20
RSG-R-1409,RSG-R-1409-5MM-8,14K,Rose Gold,5,8,4.64,135500,20
RSG-R-1409,RSG-R-1409-5MM-8.5,14K,Rose Gold,5,8.5,4.735,137500,20
RSG-R-1409,RSG-R-1409-5MM-9,14K,Rose Gold,5,9,4.83,140000,20
RSG-R-1409,RSG-R-1409-5MM-9.5,14K,Rose Gold,5,9.5,4.925,142000,20
RSG-R-1409,RSG-R-1409-5MM-10,14K,Rose Gold,5,10,5.02,144500,20
RSG-R-1409,RSG-R-1409-5MM-10.5,14K,Rose Gold,5,10.5,5.115,147000,20
RSG-R-1409,RSG-R-1409-5MM-11,14K,Rose Gold,5,11,5.21,149000,20
RSG-R-1409,RSG-R-1409-5MM-11.5,14K,Rose Gold,5,11.5,5.305,151500,20
RSG-R-1409,RSG-R-1409-5MM-12,14K,Rose Gold,5,12,5.4,153500,20
RSG-R-1409,RSG-R-1409-5MM-12.5,14K,Rose Gold,5,12.5,5.49,156000,20
RSG-R-1409,RSG-R-1409-5MM-13,14K,Rose Gold,5,13,5.58,158000,20
RSG-R-1409,RSG-R-1409-5MM-13.5,14K,Rose Gold,5,13.5,5.675,160500,20
RSG-R-1409,RSG-R-1409-5MM-14,14K,Rose Gold,5,14,5.77,162500,20
RSG-R-1409,RSG-R-1409-5MM-14.5,14K,Rose Gold,5,14.5,5.865,165000,20
RSG-R-1409,RSG-R-1409-5MM-15,14K,Rose Gold,5,15,5.96,167000,20
RSG-R-1409,RSG-R-1409-5MM-15.5,14K,Rose Gold,5,15.5,6.055,169500,20
RSG-R-1409,RSG-R-1409-5MM-16,14K,Rose Gold,5,16,6.15,172000,20
RSG-R-1409,RSG-R-1409-6MM-4,14K,Rose Gold,6,4,4.67,136000,20
RSG-R-1409,RSG-R-1409-6MM-4.5,14K,Rose Gold,6,4.5,4.78,139000,20
RSG-R-1409,RSG-R-1409-6MM-5,14K,Rose Gold,6,5,4.89,141500,20
RSG-R-1409,RSG-R-1409-6MM-5.5,14K,Rose Gold,6,5.5,5.005,144000,20
RSG-R-1409,RSG-R-1409-6MM-6,14K,Rose Gold,6,6,5.12,147000,20
RSG-R-1409,RSG-R-1409-6MM-6.5,14K,Rose Gold,6,6.5,5.23,149500,20
RSG-R-1409,RSG-R-1409-6MM-7,14K,Rose Gold,6,7,5.34,152000,20
RSG-R-1409,RSG-R-1409-6MM-7.5,14K,Rose Gold,6,7.5,5.455,155000,20
RSG-R-1409,RSG-R-1409-6MM-8,14K,Rose Gold,6,8,5.57,158000,20
RSG-R-1409,RSG-R-1409-6MM-8.5,14K,Rose Gold,6,8.5,5.685,160500,20
RSG-R-1409,RSG-R-1409-6MM-9,14K,Rose Gold,6,9,5.8,163500,20
RSG-R-1409,RSG-R-1409-6MM-9.5,14K,Rose Gold,6,9.5,5.91,166000,20
RSG-R-1409,RSG-R-1409-6MM-10,14K,Rose Gold,6,10,6.02,168500,20
RSG-R-1409,RSG-R-1409-6MM-10.5,14K,Rose Gold,6,10.5,6.135,171500,20
RSG-R-1409,RSG-R-1409-6MM-11,14K,Rose Gold,6,11,6.25,174000,20
RSG-R-1409,RSG-R-1409-6MM-11.5,14K,Rose Gold,6,11.5,6.36,177000,20
RSG-R-1409,RSG-R-1409-6MM-12,14K,Rose Gold,6,12,6.47,179500,20
RSG-R-1409,RSG-R-1409-6MM-12.5,14K,Rose Gold,6,12.5,6.585,182000,20
RSG-R-1409,RSG-R-1409-6MM-13,14K,Rose Gold,6,13,6.7,185000,20
RSG-R-1409,RSG-R-1409-6MM-13.5,14K,Rose Gold,6,13.5,6.815,188000,20
RSG-R-1409,RSG-R-1409-6MM-14,14K,Rose Gold,6,14,6.93,190500,20
RSG-R-1409,RSG-R-1409-6MM-14.5,14K,Rose Gold,6,14.5,7.04,193500,20
RSG-R-1409,RSG-R-1409-6MM-15,14K,Rose Gold,6,15,7.15,196000,20
RSG-R-1409,RSG-R-1409-6MM-15.5,14K,Rose Gold,6,15.5,7.265,198500,20
RSG-R-1409,RSG-R-1409-6MM-16,14K,Rose Gold,6,16,7.38,201500,20
RSG-R-1409,RSG-R-1409-7MM-4,14K,Rose Gold,7,4,5.44,154500,20
RSG-R-1409,RSG-R-1409-7MM-4.5,14K,Rose Gold,7,4.5,5.575,158000,20
RSG-R-1409,RSG-R-1409-7MM-5,14K,Rose Gold,7,5,5.71,161000,20
RSG-R-1409,RSG-R-1409-7MM-5.5,14K,Rose Gold,7,5.5,5.84,164500,20
RSG-R-1409,RSG-R-1409-7MM-6,14K,Rose Gold,7,6,5.97,167500,20
RSG-R-1409,RSG-R-1409-7MM-6.5,14K,Rose Gold,7,6.5,6.1,170500,20
RSG-R-1409,RSG-R-1409-7MM-7,14K,Rose Gold,7,7,6.23,173500,20
RSG-R-1409,RSG-R-1409-7MM-7.5,14K,Rose Gold,7,7.5,6.365,177000,20
RSG-R-1409,RSG-R-1409-7MM-8,14K,Rose Gold,7,8,6.5,180000,20
RSG-R-1409,RSG-R-1409-7MM-8.5,14K,Rose Gold,7,8.5,6.63,183500,20
RSG-R-1409,RSG-R-1409-7MM-9,14K,Rose Gold,7,9,6.76,186500,20
RSG-R-1409,RSG-R-1409-7MM-9.5,14K,Rose Gold,7,9.5,6.895,190000,20
RSG-R-1409,RSG-R-1409-7MM-10,14K,Rose Gold,7,10,7.03,193000,20
RSG-R-1409,RSG-R-1409-7MM-10.5,14K,Rose Gold,7,10.5,7.16,196000,20
RSG-R-1409,RSG-R-1409-7MM-11,14K,Rose Gold,7,11,7.29,199500,20
RSG-R-1409,RSG-R-1409-7MM-11.5,14K,Rose Gold,7,11.5,7.42,202500,20
RSG-R-1409,RSG-R-1409-7MM-12,14K,Rose Gold,7,12,7.55,205500,20
RSG-R-1409,RSG-R-1409-7MM-12.5,14K,Rose Gold,7,12.5,7.685,209000,20
RSG-R-1409,RSG-R-1409-7MM-13,14K,Rose Gold,7,13,7.82,212000,20
RSG-R-1409,RSG-R-1409-7MM-13.5,14K,Rose Gold,7,13.5,7.95,215000,20
RSG-R-1409,RSG-R-1409-7MM-14,14K,Rose Gold,7,14,8.08,218500,20
RSG-R-1409,RSG-R-1409-7MM-14.5,14K,Rose Gold,7,14.5,8.215,221500,20
RSG-R-1409,RSG-R-1409-7MM-15,14K,Rose Gold,7,15,8.35,225000,20
RSG-R-1409,RSG-R-1409-7MM-15.5,14K,Rose Gold,7,15.5,8.48,228000,20
RSG-R-1409,RSG-R-1409-7MM-16,14K,Rose Gold,7,16,8.61,231000,20
RSG-R-1409,RSG-R-1409-8MM-4,14K,Rose Gold,8,4,6.22,186000,20
RSG-R-1409,RSG-R-1409-8MM-4.5,14K,Rose Gold,8,4.5,6.37,190000,20
RSG-R-1409,RSG-R-1409-8MM-5,14K,Rose Gold,8,5,6.52,194000,20
RSG-R-1409,RSG-R-1409-8MM-5.5,14K,Rose Gold,8,5.5,6.67,198000,20
RSG-R-1409,RSG-R-1409-8MM-6,14K,Rose Gold,8,6,6.82,201500,20
RSG-R-1409,RSG-R-1409-8MM-6.5,14K,Rose Gold,8,6.5,6.975,205500,20
RSG-R-1409,RSG-R-1409-8MM-7,14K,Rose Gold,8,7,7.13,209500,20
RSG-R-1409,RSG-R-1409-8MM-7.5,14K,Rose Gold,8,7.5,7.28,213500,20
RSG-R-1409,RSG-R-1409-8MM-8,14K,Rose Gold,8,8,7.43,217500,20
RSG-R-1409,RSG-R-1409-8MM-8.5,14K,Rose Gold,8,8.5,7.58,221500,20
RSG-R-1409,RSG-R-1409-8MM-9,14K,Rose Gold,8,9,7.73,225500,20
RSG-R-1409,RSG-R-1409-8MM-9.5,14K,Rose Gold,8,9.5,7.88,229000,20
RSG-R-1409,RSG-R-1409-8MM-10,14K,Rose Gold,8,10,8.03,233000,20
RSG-R-1409,RSG-R-1409-8MM-10.5,14K,Rose Gold,8,10.5,8.18,237000,20
RSG-R-1409,RSG-R-1409-8MM-11,14K,Rose Gold,8,11,8.33,241000,20
RSG-R-1409,RSG-R-1409-8MM-11.5,14K,Rose Gold,8,11.5,8.48,244500,20
RSG-R-1409,RSG-R-1409-8MM-12,14K,Rose Gold,8,12,8.63,248500,20
RSG-R-1409,RSG-R-1409-8MM-12.5,14K,Rose Gold,8,12.5,8.78,252500,20
RSG-R-1409,RSG-R-1409-8MM-13,14K,Rose Gold,8,13,8.93,256500,20
RSG-R-1409,RSG-R-1409-8MM-13.5,14K,Rose Gold,8,13.5,9.085,260500,20
RSG-R-1409,RSG-R-1409-8MM-14,14K,Rose Gold,8,14,9.24,264500,20
RSG-R-1409,RSG-R-1409-8MM-14.5,14K,Rose Gold,8,14.5,9.39,268000,20
RSG-R-1409,RSG-R-1409-8MM-15,14K,Rose Gold,8,15,9.54,272000,20
RSG-R-1409,RSG-R-1409-8MM-15.5,14K,Rose Gold,8,15.5,9.69,276000,20
RSG-R-1409,RSG-R-1409-8MM-16,14K,Rose Gold,8,16,9.84,280000,20
RSG-R-1409,RSG-R-1409-9MM-4,14K,Rose Gold,9,4,7.0,206500,20
RSG-R-1409,RSG-R-1409-9MM-4.5,14K,Rose Gold,9,4.5,7.17,211000,20
RSG-R-1409,RSG-R-1409-9MM-5,14K,Rose Gold,9,5,7.34,215000,20
RSG-R-1409,RSG-R-1409-9MM-5.5,14K,Rose Gold,9,5.5,7.51,219500,20
RSG-R-1409,RSG-R-1409-9MM-6,14K,Rose Gold,9,6,7.68,224000,20
RSG-R-1409,RSG-R-1409-9MM-6.5,14K,Rose Gold,9,6.5,7.85,228500,20
RSG-R-1409,RSG-R-1409-9MM-7,14K,Rose Gold,9,7,8.02,233000,20
RSG-R-1409,RSG-R-1409-9MM-7.5,14K,Rose Gold,9,7.5,8.19,237000,20
RSG-R-1409,RSG-R-1409-9MM-8,14K,Rose Gold,9,8,8.36,241500,20
RSG-R-1409,RSG-R-1409-9MM-8.5,14K,Rose Gold,9,8.5,8.525,246000,20
RSG-R-1409,RSG-R-1409-9MM-9,14K,Rose Gold,9,9,8.69,250000,20
RSG-R-1409,RSG-R-1409-9MM-9.5,14K,Rose Gold,9,9.5,8.86,254500,20
RSG-R-1409,RSG-R-1409-9MM-10,14K,Rose Gold,9,10,9.03,259000,20
RSG-R-1409,RSG-R-1409-9MM-10.5,14K,Rose Gold,9,10.5,9.2,263500,20
RSG-R-1409,RSG-R-1409-9MM-11,14K,Rose Gold,9,11,9.37,267500,20
RSG-R-1409,RSG-R-1409-9MM-11.5,14K,Rose Gold,9,11.5,9.54,272000,20
RSG-R-1409,RSG-R-1409-9MM-12,14K,Rose Gold,9,12,9.71,276500,20
RSG-R-1409,RSG-R-1409-9MM-12.5,14K,Rose Gold,9,12.5,9.88,281000,20
